accx,accy,accz
-0.0566,0.2747,0.908
-0.0541,0.2718,0.9075
-0.0546,0.2674,0.9119
-0.0493,0.2674,0.9124
-0.0517,0.2664,0.9178
-0.0434,0.263,0.9197
-0.0424,0.263,0.9207
-0.0371,0.2689,0.9241
-0.0356,0.2674,0.927
-0.0341,0.2704,0.9309
-0.0297,0.2733,0.9383
-0.0307,0.2752,0.9422
-0.0366,0.2743,0.9471
-0.0327,0.2738,0.95
-0.0356,0.2733,0.95
-0.0454,0.2752,0.949
-0.0493,0.2782,0.9524
-0.059,0.2747,0.949
-0.06,0.2752,0.9485
-0.0698,0.283,0.9495
-0.0707,0.2855,0.9466
-0.0786,0.2894,0.9451
-0.0756,0.2997,0.9436
-0.0839,0.3055,0.9539
-0.0893,0.3089,0.9519
-0.0952,0.3158,0.9549
-0.0932,0.3177,0.9549
-0.0937,0.3187,0.9588
-0.0976,0.3192,0.9627
-0.0922,0.3192,0.9729
-0.08,0.3109,0.9715
-0.0742,0.3036,0.9681
-0.0668,0.2997,0.9646
-0.0649,0.2997,0.9607
-0.0605,0.2997,0.9588
-0.0502,0.2894,0.951
-0.041,0.2884,0.948
-0.0331,0.2899,0.9441
-0.0273,0.285,0.9422
-0.0204,0.2904,0.9383
-0.0224,0.2894,0.9348
-0.0151,0.2953,0.928
-0.0141,0.2957,0.9285
-0.0229,0.3011,0.9256
-0.0327,0.305,0.9207
-0.0361,0.3104,0.9261
-0.0507,0.3182,0.93
-0.0585,0.3241,0.9353
-0.0644,0.328,0.9358
-0.0678,0.3299,0.9373
-0.0737,0.3343,0.9461
-0.0761,0.3338,0.9446
-0.0913,0.3402,0.949
-0.0913,0.3412,0.9505
-0.1035,0.3441,0.9515
-0.1,0.3407,0.9539
-0.103,0.3392,0.9519
-0.0991,0.3416,0.9519
-0.0947,0.3265,0.9461
-0.0917,0.3275,0.9456
-0.079,0.3236,0.9378
-0.0732,0.3197,0.9324
-0.0673,0.3148,0.929
-0.0649,0.3104,0.9256
-0.0605,0.3099,0.9217
-0.0566,0.3075,0.9182
-0.0551,0.306,0.9173
-0.0522,0.306,0.9222
-0.0507,0.306,0.9256
-0.0473,0.3036,0.928
-0.0502,0.3075,0.9392
-0.0493,0.3094,0.9568
-0.0532,0.3045,0.9612
-0.0541,0.3031,0.97
-0.0585,0.3031,0.971
-0.0629,0.2914,0.9764
-0.0664,0.2928,0.9768
-0.0664,0.2894,0.9768
-0.0747,0.2918,0.9705
-0.0761,0.2977,0.9641
-0.0756,0.2982,0.9617
-0.0751,0.307,0.9441
-0.0742,0.3109,0.9412
-0.0683,0.3421,0.8938
-0.0747,0.3461,0.8841
-0.0688,0.3481,0.8743
-0.0683,0.3481,0.8659
-0.0698,0.3515,0.8615
-0.06,0.3515,0.8606
-0.059,0.3515,0.8557
-0.0556,0.3544,0.8571
-0.0522,0.3573,0.8615
-0.0512,0.3564,0.8581
-0.0527,0.3529,0.8571
-0.0502,0.3456,0.8601
-0.0478,0.3446,0.8669
-0.0507,0.3397,0.864
-0.0478,0.3324,0.8787
-0.0517,0.327,0.8846
-0.0532,0.3231,0.888
-0.0629,0.3148,0.9085
-0.0668,0.3089,0.9124
-0.0781,0.3084,0.9329
-0.0844,0.3065,0.9412
-0.0844,0.3055,0.9563
-0.0888,0.307,0.9593
-0.0947,0.3021,0.97
-0.0927,0.3006,0.9681
-0.0957,0.3001,0.9681
-0.0922,0.2923,0.9607
-0.0859,0.2938,0.9598
-0.083,0.2948,0.9529
-0.0771,0.2948,0.948
-0.0673,0.304,0.9368
-0.0654,0.2987,0.9363
-0.0595,0.3016,0.9368
-0.0561,0.3001,0.9226
-0.0522,0.306,0.9295
-0.0458,0.3094,0.9383
-0.0424,0.3031,0.9622
-0.0449,0.2987,0.972
-0.0424,0.2923,0.9964
-0.0395,0.2933,1.0091
-0.038,0.2909,1.0311
-0.0385,0.2879,1.0433
-0.0351,0.2777,1.0614
-0.0366,0.2787,1.0716
-0.0341,0.2738,1.0922
-0.0366,0.2718,1.0966
-0.0239,0.2694,1.1025
-0.0136,0.2733,1.1142
-0.0102,0.2664,1.1181
0.0026,0.2743,1.1152
0.005,0.2743,1.1235
0.0065,0.2777,1.1279
0.007,0.2738,1.142
0.0104,0.2762,1.1503
0.0187,0.2801,1.166
0.025,0.2787,1.1869
0.0255,0.2791,1.1982
0.028,0.2708,1.2119
0.0289,0.265,1.2212
0.0382,0.2498,1.231
0.0455,0.2356,1.2358
0.0499,0.2283,1.2378
0.0543,0.2259,1.2437
0.0573,0.2239,1.251
0.0524,0.2205,1.2559
0.0494,0.218,1.2617
0.0387,0.2166,1.271
0.027,0.2176,1.2813
0.0177,0.219,1.294
0.0114,0.2171,1.3018
0.0031,0.2141,1.3013
-0.0078,0.2156,1.3082
-0.0209,0.2117,1.3306
-0.0248,0.2146,1.3331
-0.0322,0.2146,1.3336
-0.0327,0.2097,1.3355
-0.0395,0.2053,1.335
-0.041,0.1931,1.3233
-0.0341,0.1731,1.3043
-0.02,0.1619,1.2778
-0.0126,0.1467,1.2617
0.004,0.1301,1.2227
0.0162,0.1223,1.2056
0.0299,0.1062,1.1679
0.0387,0.1013,1.1533
0.0524,0.0925,1.1244
0.0602,0.0881,1.0971
0.0607,0.0866,1.0707
0.0646,0.0891,1.0682
0.0577,0.0954,1.0682
0.0519,0.1018,1.0736
0.049,0.1086,1.0765
0.046,0.1135,1.0873
0.0353,0.1242,1.0991
0.0343,0.1291,1.0991
0.0294,0.1384,1.0932
0.0226,0.1423,1.0907
0.0206,0.1463,1.0829
0.0187,0.1546,1.0604
0.0157,0.1638,1.0448
0.0172,0.1668,1.0365
0.0182,0.1716,1.014
0.0157,0.1804,1.0008
0.0201,0.1814,0.9783
0.0206,0.1843,0.969
0.0221,0.1848,0.9632
0.025,0.1848,0.9441
0.0226,0.1883,0.9397
0.0197,0.1863,0.9314
0.0197,0.1863,0.9173
0.0153,0.1887,0.9182
0.0157,0.1848,0.9153
0.0187,0.1819,0.907
0.0167,0.1834,0.9109
0.0118,0.1726,0.9109
0.0143,0.1756,0.9065
0.0162,0.1682,0.9114
0.0236,0.159,0.9163
0.0304,0.1604,0.9187
0.0299,0.1516,0.9182
0.0397,0.1467,0.9192
0.0421,0.1414,0.9212
0.047,0.1409,0.9241
0.0626,0.1331,0.9231
0.0758,0.1252,0.9212
0.0787,0.1174,0.9182
0.0949,0.112,0.9178
0.1032,0.1071,0.9148
0.1101,0.1003,0.9075
0.1154,0.1042,0.9055
0.1159,0.1022,0.9046
0.1036,0.1037,0.9012
0.1007,0.1066,0.9036
0.0993,0.1164,0.908
0.0924,0.1213,0.9095
0.0802,0.1267,0.9012
0.0743,0.1419,0.9016
0.0709,0.1477,0.8977
0.0704,0.1536,0.8914
0.0743,0.1687,0.8899
0.0836,0.1785,0.886
0.0885,0.1839,0.8841
0.0914,0.1873,0.8669
0.0973,0.1848,0.862
0.1007,0.1878,0.8591
0.1066,0.1902,0.8552
0.1096,0.1853,0.8532
0.1096,0.1873,0.8567
0.1056,0.1878,0.864
0.1032,0.1902,0.8694
0.0997,0.1907,0.8787
0.089,0.1917,0.8787
0.0797,0.1966,0.887
0.0802,0.2014,0.8904
0.0783,0.2029,0.8914
0.0685,0.1985,0.8992
0.0685,0.198,0.8958
0.0636,0.2029,0.8948
0.0587,0.2019,0.8943
0.0548,0.2019,0.8929
0.0509,0.2034,0.8894
0.0441,0.2068,0.8782
0.0465,0.2132,0.8694
0.049,0.2151,0.8591
0.0485,0.2224,0.8567
0.0426,0.2224,0.8459
0.046,0.2283,0.841
0.0475,0.2332,0.8352
0.045,0.2381,0.8278
0.0499,0.2381,0.8254
0.0548,0.2381,0.8293
0.0543,0.2396,0.8366
0.0563,0.2381,0.842
0.0524,0.2391,0.8508
0.0582,0.2366,0.8596
0.0597,0.2371,0.8635
0.0563,0.2288,0.8703
0.0455,0.2312,0.8728
0.0519,0.2288,0.8777
0.049,0.2293,0.8772
0.046,0.2288,0.8787
0.0441,0.2278,0.8698
0.0392,0.2263,0.8684
0.0431,0.2278,0.8689
0.0407,0.2254,0.8669
0.0392,0.2259,0.8679
0.0377,0.2244,0.8664
0.0309,0.2293,0.8591
0.0319,0.2239,0.8571
0.027,0.2263,0.8547
0.0236,0.2293,0.8518
0.0211,0.2307,0.8532
0.0167,0.2361,0.8552
0.0079,0.2415,0.8547
0.0055,0.244,0.861
0.004,0.2518,0.863
-0.0014,0.2547,0.8664
-0.0034,0.2606,0.8855
-0.0053,0.2616,0.8948
-0.0068,0.2616,0.8953
0.0001,0.266,0.9114
0.0021,0.266,0.9148
0.0123,0.2635,0.9197
0.0236,0.2577,0.9261
0.0304,0.2572,0.9275
0.0353,0.2523,0.9246
0.0582,0.244,0.9261
0.0665,0.2406,0.9153
0.0758,0.2302,0.9104
0.0773,0.2293,0.9051
0.0812,0.2263,0.9041
0.0905,0.2283,0.8953
0.0924,0.2327,0.885
0.0949,0.2327,0.8821
0.0919,0.2376,0.8762
0.0875,0.2415,0.8762
0.0714,0.2547,0.8758
0.0524,0.2611,0.8767
0.0441,0.2743,0.8782
0.0236,0.285,0.888
0.0192,0.2948,0.8997
0.007,0.3016,0.9041
-0.0043,0.3143,0.9285
-0.0161,0.3221,0.9529
-0.0165,0.3207,0.9588
-0.0146,0.3153,0.9681
-0.0087,0.3031,0.9666
-0.0004,0.2977,0.9656
0.0026,0.2928,0.9607
0.0079,0.2884,0.9544
0.0123,0.2826,0.9539
0.026,0.2787,0.9427
0.0314,0.2787,0.9373
0.0421,0.2747,0.9314
0.045,0.2733,0.927
0.049,0.2777,0.9212
0.0592,0.2777,0.9104
0.0597,0.2757,0.9041
0.0641,0.2738,0.8948
0.0685,0.2762,0.8821
0.0739,0.2787,0.8797
0.0729,0.2811,0.8797
0.0743,0.2899,0.8737
0.0724,0.2914,0.8723
0.0729,0.2938,0.8737
0.069,0.2953,0.8841
0.0656,0.3026,0.887
0.0587,0.3006,0.8987
0.0538,0.304,0.909
0.0514,0.3001,0.9309
0.0465,0.3016,0.9407
0.0421,0.2997,0.9568
0.028,0.2874,0.97
0.028,0.2845,0.971
0.0304,0.2821,0.969
0.0299,0.2752,0.9666
0.0304,0.2772,0.9632
0.0299,0.2777,0.9593
0.0319,0.2816,0.9549
0.0319,0.285,0.9456
0.0314,0.2826,0.9422
0.0338,0.2904,0.9285
0.0333,0.3026,0.927
0.0353,0.3045,0.9168
0.0407,0.307,0.9134
0.047,0.3114,0.9124
0.0504,0.3114,0.908
0.0656,0.3075,0.9095
0.069,0.3128,0.9134
0.0734,0.3163,0.9256
0.0753,0.3138,0.9471
0.0778,0.3153,0.9573
0.067,0.3143,0.9867
0.0631,0.3109,0.9964
0.0607,0.3065,1.0062
0.048,0.3123,1.0287
0.0411,0.3221,1.0453
0.0245,0.3368,1.0619
0.0231,0.3441,1.0716
0.0153,0.3436,1.0741
0.0031,0.35,1.0819
0.0011,0.3534,1.0829
-0.0112,0.3554,1.0971
-0.0161,0.352,1.1069
-0.0244,0.3529,1.1103
-0.0268,0.352,1.1186
-0.0361,0.3402,1.142
-0.0361,0.3338,1.1474
-0.0429,0.329,1.1557
-0.0507,0.326,1.1655
-0.0444,0.3094,1.1767
-0.04,0.2918,1.1874
-0.0341,0.2723,1.1982
-0.0224,0.2547,1.2017
-0.0141,0.2464,1.2046
0.0006,0.2302,1.2129
0.0133,0.2127,1.2354
0.0187,0.2029,1.2432
0.0236,0.1961,1.2466
0.0284,0.1902,1.2593
0.026,0.1726,1.2598
0.0265,0.1692,1.2578
0.0304,0.1682,1.2578
0.0294,0.1614,1.2476
0.0338,0.159,1.2324
0.0299,0.1536,1.2163
0.0236,0.1546,1.209
0.0226,0.1575,1.1934
0.0138,0.1609,1.1718
0.0099,0.1633,1.1625
0.0045,0.1658,1.1498
-0.0078,0.1687,1.1415
-0.0219,0.177,1.1308
-0.0248,0.1839,1.1332
-0.0454,0.1897,1.1259
-0.0532,0.1922,1.1303
-0.0639,0.197,1.1342
-0.0776,0.199,1.1381
-0.0825,0.2,1.1396
-0.0859,0.2005,1.1401
-0.0878,0.2083,1.145
-0.0942,0.2053,1.1435
-0.0922,0.1995,1.1415
-0.0888,0.1941,1.1401
-0.08,0.1892,1.122
-0.0756,0.1765,1.101
-0.0688,0.1716,1.0868
-0.0673,0.1643,1.0824
-0.0615,0.1585,1.0629
-0.0488,0.1555,1.0404
-0.0454,0.1482,1.0316
-0.0385,0.1541,1.0238
-0.0278,0.1453,1.0077
-0.0253,0.1453,0.9989
-0.0239,0.1414,0.9935
-0.0224,0.1487,0.9886
-0.02,0.1448,0.9739
-0.0209,0.1497,0.9656
-0.0204,0.1511,0.9544
-0.0258,0.157,0.9427
-0.0322,0.1575,0.9368
-0.0478,0.1687,0.929
-0.0571,0.1775,0.9173
-0.0615,0.1829,0.9158
-0.0732,0.1936,0.9143
-0.0805,0.1966,0.906
-0.0981,0.2078,0.9109
-0.1133,0.2161,0.9036
-0.1221,0.2171,0.9002
-0.1275,0.2229,0.9012
-0.1402,0.2259,0.9051
-0.1377,0.2288,0.9021
-0.1426,0.2332,0.9055
-0.145,0.2317,0.9055
-0.1353,0.2273,0.9099
-0.1294,0.2215,0.9104
-0.1231,0.22,0.9109
-0.1167,0.2156,0.9119
-0.1049,0.2029,0.9036
-0.0859,0.1912,0.8963
-0.0781,0.179,0.8943
-0.0659,0.1751,0.8919
-0.0576,0.1702,0.8811
-0.0497,0.1658,0.8792
-0.0444,0.1614,0.8743
-0.0297,0.1658,0.8669
-0.0239,0.1673,0.862
-0.0131,0.1677,0.8547
-0.0082,0.1687,0.8542
-0.0048,0.1707,0.841
-0.0136,0.1746,0.8357
-0.0209,0.1819,0.8327
-0.0297,0.1902,0.8288
-0.038,0.1912,0.8318
-0.0581,0.2005,0.8376
-0.0664,0.2039,0.8381
-0.08,0.2039,0.8386
-0.0874,0.2088,0.8376
-0.0937,0.2102,0.8298
-0.0991,0.2112,0.8259
-0.1025,0.2156,0.8225
-0.1059,0.2156,0.821
-0.1079,0.218,0.8215
-0.1025,0.2176,0.8122
-0.1015,0.2205,0.8166
-0.0981,0.221,0.8176
-0.0893,0.2171,0.8103
-0.0844,0.2195,0.8088
-0.0761,0.2195,0.8122
-0.0732,0.2156,0.8093
-0.0712,0.2132,0.8127
-0.0707,0.2171,0.8171
-0.0659,0.2141,0.8195
-0.0615,0.2161,0.82
-0.0634,0.2166,0.8254
-0.0595,0.2171,0.8357
-0.0517,0.2205,0.8376
-0.0527,0.2229,0.8366
-0.0424,0.2229,0.8376
-0.04,0.2254,0.8318
-0.0292,0.2322,0.8318
-0.0278,0.2307,0.8342
-0.0244,0.2351,0.8332
-0.0185,0.2411,0.8547
-0.0273,0.2351,0.8601
-0.0273,0.2327,0.8664
-0.0336,0.2322,0.8802
-0.0351,0.2293,0.886
-0.039,0.2298,0.8899
-0.0385,0.2224,0.8997
-0.0414,0.2215,0.9036
-0.0444,0.2254,0.9095
-0.0463,0.2215,0.9202
-0.04,0.2239,0.9182
-0.0366,0.2229,0.9212
-0.0366,0.2249,0.9222
-0.0322,0.2293,0.9182
-0.0297,0.2302,0.9124
-0.0248,0.2302,0.9031
-0.0195,0.2293,0.8958
-0.0151,0.2278,0.8802
-0.0126,0.2302,0.8772
-0.0068,0.2273,0.8674
-0.0068,0.2293,0.8669
-0.0058,0.2288,0.8567
-0.0009,0.2288,0.8547
0.0021,0.2273,0.8557
0.0079,0.2307,0.8527
0.0074,0.2273,0.8508
0.0114,0.2273,0.8513
0.0197,0.2263,0.8518
0.0255,0.22,0.8601
0.027,0.2166,0.864
0.0241,0.2176,0.8698
0.0241,0.2195,0.8762
0.0206,0.2219,0.8816
0.0143,0.2215,0.8865
0.0157,0.2219,0.8909
0.0045,0.2288,0.8953
-0.0038,0.2278,0.8963
-0.0102,0.2283,0.8953
-0.0175,0.2322,0.8933
-0.0214,0.2346,0.8924
-0.0322,0.2425,0.8929
-0.0327,0.2479,0.887
-0.0371,0.2513,0.8875
-0.0366,0.2537,0.8885
-0.04,0.2616,0.8865
-0.0419,0.2596,0.8865
-0.0458,0.2645,0.8894
-0.0429,0.2635,0.8929
-0.0414,0.2591,0.8968
-0.0405,0.2596,0.9041
-0.0371,0.2528,0.9104
-0.0336,0.2523,0.9173
-0.0244,0.245,0.9212
-0.0165,0.2445,0.9319
-0.0126,0.2454,0.9329
-0.0073,0.2371,0.9348
-0.0053,0.2337,0.9383
0.0006,0.2415,0.9324
0.005,0.242,0.9285
0.0079,0.243,0.9358
0.0114,0.2401,0.9314
0.0089,0.2415,0.9295
0.004,0.2459,0.9309
0.0035,0.2503,0.9314
-0.0029,0.2537,0.93
-0.0112,0.2572,0.9275
-0.0244,0.263,0.9344
-0.038,0.2655,0.928
-0.0468,0.2738,0.9324
-0.0507,0.2782,0.9334
-0.0551,0.2811,0.9378
-0.0566,0.286,0.9392
-0.061,0.2904,0.9446
-0.0668,0.2904,0.9598
-0.0634,0.2909,0.9612
-0.0683,0.2938,0.9612
-0.0644,0.2874,0.9583
-0.061,0.2855,0.9529
-0.0541,0.2826,0.9441
-0.0512,0.285,0.9383
-0.038,0.2835,0.9261
-0.0214,0.2811,0.9153
-0.0156,0.2816,0.9153
-0.0092,0.2787,0.9114
0.0031,0.2767,0.9026
0.0123,0.2767,0.9021
0.0133,0.2728,0.8958
0.0162,0.2743,0.8968
0.0143,0.2752,0.9021
0.0138,0.2699,0.9046
0.0079,0.2704,0.9114
0.0035,0.2733,0.9246
-0.0121,0.2821,0.9446
-0.0424,0.2899,0.9612
-0.0532,0.2962,0.9705
-0.0654,0.306,0.9739
-0.0703,0.3114,0.9773
-0.0776,0.3246,0.9788
-0.0781,0.329,0.9783
-0.081,0.3353,0.9828
-0.0751,0.3387,0.9813
-0.0712,0.3373,0.9764
-0.0624,0.3353,0.9734
-0.0605,0.3338,0.9715
-0.0546,0.3358,0.9681
-0.0444,0.325,0.9671
-0.039,0.3226,0.9661
-0.0312,0.3197,0.971
-0.0195,0.307,0.9749
-0.0107,0.3016,0.9808
-0.0024,0.286,0.9891
0.0001,0.2728,1.0052
0.0016,0.2704,1.0121
0.004,0.2645,1.0365
0.0026,0.2616,1.0668
-0.0038,0.2635,1.1039
-0.0063,0.2728,1.1332
-0.0165,0.2743,1.1489
-0.0278,0.2806,1.185
-0.0336,0.2787,1.1899
-0.0493,0.2928,1.2105
-0.0561,0.2962,1.2202
-0.0629,0.3026,1.2256
-0.0698,0.3031,1.2295
-0.0825,0.308,1.2295
-0.0888,0.3099,1.2241
-0.1005,0.3094,1.2144
-0.1035,0.3114,1.2061
-0.1152,0.3172,1.1884
-0.124,0.3226,1.1713
-0.1294,0.3221,1.1498
-0.126,0.325,1.1381
-0.1211,0.326,1.1205
-0.1113,0.3285,1.1078
-0.104,0.3294,1.0991
-0.0937,0.329,1.0927
-0.0732,0.3255,1.0868
-0.0698,0.3246,1.0883
-0.061,0.3207,1.0903
-0.0527,0.3133,1.1049
-0.0444,0.307,1.1122
-0.041,0.3036,1.12
-0.0273,0.2855,1.1415
-0.0253,0.2791,1.1498
-0.0258,0.2713,1.1577
-0.0224,0.2591,1.1684
-0.019,0.2396,1.185
-0.0224,0.2249,1.2002
-0.0234,0.2156,1.2046
-0.0258,0.2092,1.2119
-0.0278,0.1956,1.2212
-0.0351,0.1824,1.2236
-0.0366,0.177,1.2271
-0.0312,0.1653,1.2222
-0.0239,0.1594,1.21
-0.0156,0.157,1.1997
-0.0058,0.1453,1.1801
0.004,0.1355,1.1542
0.0079,0.1331,1.144
0.0118,0.1345,1.1342
0.0167,0.137,1.1215
0.0177,0.1355,1.1103
0.0289,0.1389,1.0937
0.0275,0.1375,1.0829
0.0309,0.1453,1.0697
0.0309,0.1531,1.0521
0.0294,0.1668,1.0311
0.0309,0.1677,1.0243
0.027,0.1726,1.0043
0.0275,0.1795,0.9979
0.0299,0.1858,0.972
0.0304,0.1917,0.9515
0.0284,0.1941,0.9441
0.028,0.197,0.9358
0.0299,0.2083,0.9109
0.0294,0.2092,0.9124
0.0289,0.2088,0.9046
0.0304,0.2112,0.8943
0.025,0.2112,0.8924
0.026,0.2156,0.886
0.0245,0.2122,0.8743
0.0167,0.2102,0.8689
0.0094,0.2049,0.8694
0.0079,0.2014,0.8753
0.0045,0.1956,0.8865
0.0031,0.1917,0.906
0.0006,0.1892,0.9139
0.0055,0.176,0.9275
0.0055,0.1658,0.9407
0.006,0.1648,0.9534
0.0045,0.1575,0.9554
0.0055,0.1585,0.9627
0.0099,0.1604,0.9646
0.0109,0.1638,0.9651
0.007,0.1599,0.9637
0.0045,0.1663,0.9588
0.0031,0.1653,0.9588
0.0016,0.1726,0.9466
0.0016,0.1795,0.9471
-0.0024,0.1873,0.9397
-0.0019,0.1907,0.9358
-0.0029,0.1961,0.93
0.0006,0.2014,0.9251
-0.0019,0.2039,0.9143
-0.0068,0.2073,0.9095
-0.0058,0.2073,0.9046
-0.0097,0.2092,0.9021
-0.0204,0.2063,0.8948
-0.0175,0.2029,0.8992
-0.0263,0.2044,0.9007
-0.0244,0.2024,0.9041
-0.0253,0.2019,0.9099
-0.0175,0.2034,0.9134
-0.0195,0.2009,0.9187
-0.0131,0.2019,0.9192
-0.0092,0.2019,0.9251
-0.0019,0.2014,0.9363
0.004,0.2034,0.9397
0.0079,0.2009,0.9432
0.0138,0.2029,0.9505
0.0153,0.1961,0.9612
0.0221,0.1956,0.9602
0.0197,0.1941,0.9661
0.0221,0.1868,0.9651
0.0153,0.1897,0.9578
0.0197,0.1892,0.9554
0.0172,0.1902,0.9544
0.0148,0.1995,0.948
0.0099,0.2058,0.949
0.0045,0.2127,0.9485
-0.0009,0.2259,0.9578
-0.0082,0.2307,0.9578
-0.018,0.2391,0.9568
-0.0292,0.2464,0.95
-0.0351,0.2508,0.9436
-0.0439,0.2542,0.9314
-0.0497,0.2562,0.9178
-0.0527,0.2567,0.9129
-0.0522,0.2577,0.9095
-0.0473,0.2552,0.8968
-0.0473,0.2547,0.8933
-0.0414,0.2518,0.8841
-0.0253,0.2454,0.8811
-0.017,0.2381,0.888
-0.0048,0.2307,0.8841
-0.0038,0.2219,0.8797
0.0021,0.2151,0.8787
0.0148,0.2063,0.8811
0.025,0.2019,0.8758
0.0363,0.2068,0.8841
0.0411,0.2024,0.8831
0.0421,0.2073,0.888
0.0558,0.2078,0.8929
