accx,accy,accz
0.0534,0.2117,0.8953
0.0519,0.2132,0.8924
0.0387,0.2063,0.8929
0.0328,0.2073,0.8792
0.0275,0.2107,0.8762
0.026,0.2058,0.8654
0.0216,0.2112,0.8508
0.0143,0.2107,0.844
0.0138,0.221,0.8181
0.0074,0.2263,0.8108
0.0055,0.2327,0.8068
-0.0073,0.2464,0.8025
-0.0161,0.2518,0.8
-0.0244,0.2542,0.8044
-0.0356,0.2645,0.8049
-0.0429,0.2684,0.8132
-0.0478,0.287,0.8298
-0.0507,0.2904,0.8308
-0.0473,0.2923,0.843
-0.0419,0.2938,0.8444
-0.0268,0.2962,0.8381
-0.0209,0.2889,0.8396
-0.0131,0.2909,0.8332
-0.0043,0.2879,0.8303
0.0109,0.2816,0.8195
0.0221,0.2674,0.8156
0.027,0.2645,0.8137
0.0348,0.2611,0.8156
0.0431,0.2562,0.8166
0.0485,0.2557,0.8156
0.0524,0.2508,0.8195
0.0577,0.2513,0.823
0.0538,0.2503,0.822
0.0543,0.2494,0.8322
0.0538,0.2508,0.8303
0.0534,0.2503,0.8322
0.0475,0.2528,0.8352
0.0421,0.2562,0.8357
0.046,0.2621,0.8396
0.0338,0.2733,0.8435
0.0343,0.2787,0.8401
0.0284,0.2835,0.8352
0.0265,0.2889,0.8366
0.0109,0.2997,0.8361
0.0006,0.3036,0.8322
-0.0034,0.3089,0.8381
-0.019,0.3177,0.8357
-0.0278,0.3275,0.841
-0.0322,0.326,0.8469
-0.038,0.3353,0.8537
-0.0395,0.3412,0.8625
-0.041,0.3392,0.8684
-0.0331,0.3412,0.8753
-0.0297,0.3436,0.8762
-0.0283,0.3358,0.886
-0.019,0.3358,0.886
-0.0136,0.3358,0.8963
-0.0004,0.3329,0.8997
0.0065,0.3338,0.9031
0.0172,0.3324,0.906
0.0338,0.3314,0.9187
0.047,0.3324,0.9358
0.0617,0.327,0.9495
0.0646,0.3255,0.9617
0.0709,0.3236,0.9813
0.0729,0.3197,0.9886
0.0763,0.3153,0.9984
0.0768,0.3153,1.0233
0.0719,0.3114,1.0472
0.0675,0.3094,1.056
0.0607,0.3065,1.0726
0.0504,0.308,1.0785
0.0367,0.2997,1.078
0.0358,0.2982,1.0785
0.0333,0.2967,1.0804
0.027,0.2967,1.0712
0.0284,0.2933,1.0653
0.027,0.2909,1.0555
0.0294,0.2909,1.0521
0.0284,0.2948,1.0404
0.0265,0.2987,1.0355
0.0289,0.307,1.0282
0.0299,0.3104,1.0253
0.027,0.3163,1.015
0.0221,0.325,1.0135
0.0177,0.3324,1.015
0.0065,0.3421,1.0243
0.0016,0.3476,1.0282
-0.0136,0.352,1.0379
-0.0258,0.3539,1.0438
-0.04,0.3554,1.0555
-0.0414,0.3559,1.0712
-0.0497,0.3549,1.1117
-0.0546,0.3265,1.1537
-0.0566,0.3143,1.165
-0.0517,0.2713,1.1801
-0.0449,0.2616,1.1835
-0.0346,0.2469,1.1913
-0.0341,0.2337,1.1934
-0.0156,0.2122,1.1973
0.0045,0.1961,1.1953
0.0221,0.1941,1.1904
0.0299,0.1912,1.1845
0.0436,0.1975,1.1738
0.0504,0.198,1.1713
0.045,0.2078,1.1533
0.0363,0.22,1.1318
0.0255,0.2268,1.1235
0.0128,0.2459,1.103
-0.0097,0.2572,1.0907
-0.0405,0.2699,1.0868
-0.0527,0.2806,1.0873
-0.0659,0.2845,1.0868
-0.0815,0.2914,1.0858
-0.1069,0.305,1.101
-0.1226,0.3119,1.1054
-0.1411,0.3163,1.1142
-0.1528,0.3226,1.1176
-0.166,0.3246,1.122
-0.1714,0.328,1.1225
-0.1763,0.3211,1.124
-0.169,0.3084,1.123
-0.1631,0.3026,1.1191
-0.1568,0.2962,1.1161
-0.1441,0.2796,1.1059
-0.1421,0.2689,1.0917
-0.1221,0.2503,1.0746
-0.1065,0.2425,1.0516
-0.0966,0.2391,1.0399
-0.0888,0.2356,1.0301
-0.0747,0.2317,1.0135
-0.0727,0.2327,1.0008
-0.0673,0.2278,0.9862
-0.0644,0.2278,0.9793
-0.0566,0.2278,0.9544
-0.0581,0.2273,0.9524
-0.061,0.2371,0.9378
-0.061,0.2361,0.9368
-0.062,0.2356,0.9368
-0.0693,0.2332,0.9461
-0.0688,0.2298,0.9451
-0.0664,0.2307,0.9505
-0.0615,0.2229,0.9637
-0.06,0.2234,0.9607
-0.0517,0.2166,0.9715
-0.0483,0.2097,0.9773
-0.0395,0.2024,0.9852
-0.0366,0.2014,0.9798
-0.0331,0.199,0.9828
-0.0253,0.1995,0.9852
-0.0322,0.2,0.9862
-0.0234,0.2049,0.9803
-0.0283,0.2078,0.9783
-0.0288,0.2112,0.9725
-0.0292,0.2146,0.9685
-0.0317,0.221,0.9583
-0.0283,0.2254,0.9529
-0.0356,0.2273,0.949
-0.0395,0.2268,0.9397
-0.0449,0.2215,0.9417
-0.0454,0.219,0.9432
-0.0444,0.22,0.9392
-0.0434,0.2127,0.9432
-0.0458,0.2107,0.9446
-0.0517,0.2009,0.9515
-0.0532,0.1956,0.9583
-0.0571,0.1966,0.9656
-0.0595,0.1868,0.9793
-0.0605,0.1824,0.9803
-0.062,0.1819,0.9828
-0.0664,0.1804,0.9842
-0.0639,0.1829,0.9847
-0.0683,0.1814,0.9778
-0.0644,0.1843,0.9632
-0.0659,0.1824,0.9573
-0.0605,0.1746,0.9388
-0.059,0.1736,0.93
-0.0581,0.1697,0.9192
-0.0532,0.1677,0.9016
-0.0502,0.1658,0.8753
-0.0507,0.1633,0.863
-0.0424,0.1643,0.8513
-0.0439,0.1653,0.8366
-0.0375,0.1721,0.822
-0.0375,0.1775,0.82
-0.0331,0.1795,0.8156
-0.0312,0.1887,0.8117
-0.0312,0.1931,0.8049
-0.0331,0.1926,0.8064
-0.04,0.2014,0.8039
-0.0454,0.2063,0.8083
-0.0541,0.2117,0.8205
-0.0624,0.2219,0.8425
-0.0693,0.2244,0.8474
-0.082,0.2268,0.8664
-0.0908,0.2327,0.8718
-0.0996,0.2327,0.8758
-0.1221,0.2371,0.8777
-0.1265,0.2366,0.8787
-0.1314,0.243,0.8728
-0.1279,0.2401,0.864
-0.1231,0.2474,0.8498
-0.1221,0.2518,0.844
-0.1143,0.2533,0.8401
-0.102,0.2537,0.8357
-0.0996,0.2562,0.8161
-0.0927,0.2611,0.8117
-0.0815,0.2547,0.8
-0.0771,0.2557,0.7985
-0.0737,0.2577,0.7961
-0.0678,0.2528,0.7868
-0.0629,0.2489,0.7795
-0.06,0.2464,0.7707
-0.0551,0.2445,0.7677
-0.0522,0.243,0.7683
-0.0517,0.2415,0.7614
-0.0439,0.243,0.7751
-0.0449,0.2513,0.8005
-0.0449,0.2557,0.8186
-0.0473,0.2621,0.843
-0.0512,0.2645,0.8606
-0.0551,0.2606,0.8919
-0.0727,0.2557,0.9256
-0.0786,0.2523,0.9348
-0.0859,0.2484,0.9368
-0.0927,0.2459,0.9456
-0.0947,0.2435,0.9471
-0.1035,0.244,0.9436
-0.1035,0.242,0.9358
-0.1044,0.245,0.9241
-0.1054,0.2459,0.908
-0.0981,0.2513,0.885
-0.0966,0.2562,0.8762
-0.0898,0.2664,0.8571
-0.083,0.2723,0.8425
-0.08,0.2743,0.842
-0.0805,0.2791,0.8376
-0.0776,0.2855,0.8332
-0.082,0.2821,0.8332
-0.08,0.2879,0.8371
-0.0859,0.2865,0.8459
-0.0874,0.2855,0.8498
-0.0849,0.2894,0.8654
-0.0786,0.283,0.8899
-0.083,0.2855,0.9036
-0.0834,0.284,0.9178
-0.081,0.2782,0.9329
-0.0805,0.2811,0.9485
-0.0834,0.2728,0.9984
-0.082,0.2694,1.0057
-0.08,0.2694,1.0086
-0.0839,0.2645,1.014
-0.0859,0.2562,1.0121
-0.0854,0.2469,1.014
-0.0825,0.2445,1.0116
-0.0776,0.2425,1.0023
-0.0722,0.2406,0.9867
-0.0673,0.2425,0.9681
-0.059,0.2435,0.949
-0.0556,0.2523,0.9378
-0.0546,0.2635,0.9163
-0.0507,0.2704,0.8953
-0.0522,0.2738,0.8846
-0.0541,0.2821,0.8821
-0.0532,0.2884,0.8664
-0.0571,0.2923,0.8625
-0.0654,0.2899,0.8625
-0.0698,0.2987,0.8581
-0.0766,0.3001,0.8591
-0.0957,0.307,0.8684
-0.102,0.307,0.8669
-0.102,0.3158,0.8758
-0.1044,0.3153,0.8846
-0.1035,0.3177,0.8914
-0.1015,0.3167,0.9055
-0.101,0.3177,0.908
-0.0942,0.3089,0.9109
-0.0922,0.3065,0.9109
-0.0883,0.3026,0.9099
-0.0844,0.3006,0.9119
-0.08,0.3031,0.9114
-0.0712,0.2992,0.906
-0.0727,0.2972,0.9114
-0.0673,0.3031,0.909
-0.06,0.304,0.9031
-0.0585,0.3065,0.9031
-0.0571,0.3104,0.8992
-0.06,0.3114,0.8977
-0.0595,0.3158,0.8968
-0.0639,0.3148,0.8948
-0.0639,0.3221,0.8958
-0.0649,0.3255,0.8992
-0.0698,0.328,0.8987
-0.0727,0.328,0.8992
-0.083,0.3368,0.906
-0.082,0.3304,0.9095
-0.0898,0.3299,0.9153
-0.0927,0.3294,0.9192
-0.0952,0.3304,0.9207
-0.0961,0.3314,0.9241
-0.0986,0.3299,0.9251
-0.0961,0.3299,0.9285
-0.0878,0.3309,0.9358
-0.0771,0.3329,0.9358
-0.0727,0.3329,0.9388
-0.0634,0.3343,0.9436
-0.0571,0.3241,0.9446
-0.0551,0.3231,0.9432
-0.0502,0.3167,0.9544
-0.0385,0.3119,0.9563
-0.0346,0.3016,0.9593
-0.0278,0.2928,0.9646
-0.0219,0.2899,0.9768
-0.0161,0.2782,0.9847
-0.0156,0.2767,0.9911
-0.0102,0.2733,1.0033
-0.0078,0.2704,1.014
-0.0078,0.2704,1.0253
-0.0082,0.2694,1.0379
-0.0136,0.2704,1.0541
-0.0248,0.2738,1.0751
-0.0283,0.2757,1.0809
-0.041,0.2835,1.0956
-0.0454,0.2874,1.1005
-0.0497,0.2918,1.1049
-0.0517,0.2938,1.1044
-0.0478,0.3036,1.0951
-0.0444,0.3045,1.0986
-0.0429,0.3031,1.103
-0.0356,0.3065,1.1
-0.0258,0.3094,1.103
-0.0165,0.2957,1.1108
-0.0009,0.2923,1.1108
0.0065,0.2835,1.1103
0.0162,0.2826,1.1103
0.0343,0.2738,1.1074
0.0382,0.2694,1.1083
0.048,0.2635,1.0981
0.049,0.266,1.102
0.0534,0.2567,1.0961
0.0431,0.2601,1.0917
0.0431,0.2562,1.0873
0.0231,0.2591,1.0971
0.0148,0.2577,1.102
-0.0063,0.2591,1.1181
-0.0375,0.2547,1.1313
-0.0473,0.2547,1.1435
-0.0693,0.2528,1.1703
-0.0805,0.2498,1.1845
-0.0898,0.2454,1.1973
-0.1138,0.2415,1.2236
-0.1206,0.2411,1.2373
-0.1196,0.242,1.2412
-0.1304,0.2366,1.2564
-0.1353,0.2259,1.2769
-0.1406,0.2283,1.2837
-0.1314,0.2053,1.292
-0.124,0.2034,1.2886
-0.0903,0.1809,1.2764
-0.0805,0.1765,1.2651
-0.0576,0.1633,1.2529
-0.0253,0.1502,1.2266
-0.0112,0.1433,1.2139
0.0109,0.1267,1.1899
0.0343,0.111,1.1679
0.048,0.1003,1.1616
0.0704,0.0871,1.1406
0.0812,0.0827,1.1347
0.0934,0.0783,1.1303
0.0929,0.0744,1.12
0.1017,0.0749,1.1161
0.1061,0.0749,1.102
0.1056,0.0783,1.0927
0.1007,0.0812,1.0829
0.0919,0.0891,1.0663
0.0743,0.1003,1.0536
0.0719,0.1091,1.0477
0.0665,0.1159,1.0379
0.0631,0.1267,1.0365
0.0499,0.1428,1.0169
0.0431,0.1497,1.014
0.0309,0.1575,0.9994
0.0265,0.1682,0.992
0.0192,0.1697,0.9798
0.0153,0.176,0.9768
0.0079,0.1883,0.9666
0.0045,0.1868,0.9612
0.0001,0.1931,0.9466
-0.0068,0.1902,0.9368
-0.0053,0.1907,0.9344
-0.0053,0.1883,0.9295
-0.0068,0.1716,0.9324
-0.0058,0.1663,0.9348
-0.0038,0.1619,0.9417
0.004,0.1585,0.9461
0.0035,0.1536,0.9471
0.006,0.1467,0.9607
0.005,0.1414,0.9515
0.006,0.1409,0.9578
0.0065,0.136,0.9554
0.0084,0.1399,0.9617
0.0074,0.1419,0.9544
0.0089,0.1394,0.9583
0.0153,0.1384,0.9505
0.0089,0.1375,0.9446
0.0109,0.136,0.9432
0.0114,0.1438,0.9285
0.007,0.1467,0.9202
0.0084,0.155,0.9099
0.0074,0.1585,0.9041
0.0114,0.1658,0.8987
0.007,0.1775,0.8846
0.007,0.1804,0.8855
0.007,0.1858,0.8708
0.0079,0.1931,0.8674
0.0074,0.198,0.863
0.0138,0.199,0.863
0.0094,0.199,0.8591
0.0114,0.2029,0.8606
0.0109,0.1975,0.8581
0.0128,0.1961,0.8537
0.0172,0.197,0.8503
0.0167,0.1922,0.8513
0.0187,0.1907,0.8444
0.0245,0.1931,0.8357
0.0314,0.1887,0.8298
0.0363,0.1863,0.8176
0.0426,0.1878,0.8142
0.0494,0.1824,0.8005
0.049,0.1819,0.7995
0.0558,0.1843,0.7932
0.0592,0.1843,0.7839
0.0587,0.1873,0.7844
0.0597,0.1941,0.7839
0.0597,0.1995,0.7839
0.0534,0.2024,0.781
0.0514,0.199,0.7878
0.0446,0.2092,0.7863
0.0265,0.2176,0.7966
0.0226,0.2171,0.7971
0.0162,0.2185,0.8034
0.0104,0.2259,0.8127
0.0031,0.2381,0.822
0.0001,0.2366,0.8337
-0.0009,0.2376,0.8396
-0.0063,0.2464,0.8571
-0.0038,0.2503,0.8625
-0.0058,0.2494,0.8723
0.0001,0.2489,0.8831
0.0079,0.2332,0.8748
0.0216,0.2317,0.8703
0.0265,0.2322,0.8615
0.0441,0.219,0.8479
0.0514,0.2166,0.8405
0.0607,0.219,0.8337
0.0734,0.22,0.8244
0.0724,0.219,0.8244
0.0831,0.2229,0.823
0.0851,0.2239,0.8215
0.0861,0.2273,0.8259
0.0797,0.2293,0.8313
0.0763,0.2366,0.8371
0.0714,0.2401,0.8518
0.0538,0.2425,0.8581
0.0504,0.2464,0.8606
0.046,0.2376,0.8615
0.0411,0.2425,0.8581
0.0324,0.245,0.8615
0.0309,0.2479,0.8625
0.0275,0.2498,0.8635
0.0245,0.2528,0.8703
0.025,0.2537,0.8703
0.0231,0.2572,0.8723
0.0226,0.2606,0.8694
0.025,0.2616,0.8713
0.027,0.2621,0.8684
0.0333,0.2655,0.8777
0.0353,0.266,0.8777
0.0387,0.2694,0.8767
0.0402,0.2679,0.8767
0.0475,0.2669,0.8772
0.048,0.2645,0.8659
0.0577,0.2655,0.8654
0.0631,0.2621,0.8596
0.0631,0.2684,0.8581
0.068,0.263,0.8581
0.0695,0.2669,0.8596
0.0719,0.266,0.863
0.0704,0.2694,0.865
0.069,0.2684,0.8689
0.066,0.2689,0.8708
0.0631,0.2708,0.8713
0.0641,0.265,0.8767
0.0626,0.2645,0.8792
0.0563,0.2674,0.8831
0.0519,0.2674,0.8846
0.0494,0.2625,0.888
0.045,0.266,0.8914
0.0309,0.2713,0.8943
0.0275,0.2782,0.8948
0.0245,0.2806,0.906
0.0284,0.2957,0.9158
0.0236,0.3011,0.9202
0.0255,0.306,0.9285
0.0255,0.3119,0.9378
0.0245,0.3133,0.9383
0.026,0.3192,0.948
0.0245,0.3153,0.9515
0.025,0.3153,0.9524
0.0304,0.3055,0.9466
0.0304,0.3036,0.9427
0.0416,0.2957,0.9363
0.0504,0.2874,0.9217
0.0602,0.2845,0.9222
0.0617,0.2811,0.9187
0.069,0.2738,0.9143
0.0753,0.2738,0.9153
0.0773,0.2747,0.9173
0.0787,0.2713,0.9202
0.0846,0.2684,0.9265
0.0846,0.2669,0.9314
0.0729,0.2694,0.948
0.0675,0.2694,0.9593
0.0685,0.2704,0.9641
0.0558,0.2772,0.9818
0.048,0.2738,0.9906
0.0407,0.2772,0.9979
0.028,0.284,1.0072
0.0211,0.2889,1.0169
0.0177,0.2987,1.0248
0.0118,0.3011,1.0292
0.0021,0.3099,1.0296
-0.0043,0.3084,1.0326
-0.0087,0.3133,1.0223
-0.0092,0.3123,1.0174
-0.0078,0.3172,1.0111
-0.0107,0.3177,1.0101
-0.0063,0.3182,1.0023
-0.0014,0.3207,0.9955
0.0021,0.3167,0.9901
0.0084,0.3182,0.9896
0.0148,0.3177,0.9857
0.0226,0.3128,0.9833
0.028,0.304,0.9803
0.0363,0.3006,0.9828
0.0475,0.2855,0.992
0.0509,0.2801,0.9984
0.0519,0.2752,1.0077
0.0529,0.2699,1.0233
0.0446,0.2655,1.0419
0.0421,0.2616,1.0633
0.0343,0.2635,1.0765
0.0324,0.2621,1.0834
0.028,0.2635,1.0843
0.0231,0.2611,1.0863
0.0157,0.263,1.0947
0.007,0.2611,1.0971
0.0074,0.2684,1.0971
0.0035,0.2689,1.103
0.0026,0.2699,1.101
0.0026,0.2713,1.0995
0.0011,0.2699,1.0995
0.0006,0.2713,1.0986
0.005,0.2694,1.0917
0.0045,0.264,1.0873
0.007,0.2664,1.0873
0.007,0.265,1.0888
0.0143,0.2601,1.0853
0.0157,0.2591,1.0804
0.0197,0.2552,1.077
0.026,0.2479,1.0658
0.0284,0.2406,1.0609
0.0304,0.2307,1.0594
0.0304,0.2307,1.0585
0.0304,0.2254,1.0633
0.0241,0.2058,1.0804
0.0231,0.2,1.0848
0.0211,0.1922,1.1108
0.0265,0.1775,1.1381
0.0226,0.1419,1.1782
0.0114,0.1203,1.2212
0.0031,0.1037,1.2505
-0.0009,0.1013,1.2617
-0.0121,0.0895,1.2832
-0.0283,0.0842,1.3004
-0.0424,0.0817,1.3145
-0.0507,0.0808,1.3131
-0.0561,0.0783,1.3023
-0.0654,0.0788,1.2969
-0.0654,0.0793,1.2774
-0.0707,0.0808,1.272
-0.0761,0.0905,1.2344
-0.0771,0.1037,1.1953
-0.0766,0.1145,1.1669
-0.0751,0.1213,1.1464
-0.0742,0.1291,1.1274
-0.0771,0.138,1.0947
-0.079,0.1423,1.0839
-0.0712,0.1423,1.0643
-0.0727,0.1394,1.0589
-0.0717,0.1443,1.0438
-0.0649,0.1345,1.036
-0.0639,0.136,1.0306
-0.0605,0.1315,1.0277
-0.0522,0.1306,1.0267
-0.0493,0.1301,1.0223
-0.0483,0.1315,1.0238
-0.0434,0.1296,1.0262
-0.0375,0.1291,1.0189
-0.0371,0.1301,1.0096
-0.0312,0.1271,1.0106
-0.0307,0.1267,1.0052
-0.0346,0.1286,1.0008
-0.0366,0.1228,1.0018
-0.041,0.1257,0.9999
-0.0434,0.1203,0.992
-0.0517,0.1193,0.9852
-0.0537,0.1208,0.9823
-0.0571,0.1218,0.9739
-0.0683,0.1281,0.9695
-0.0732,0.1286,0.971
-0.0795,0.132,0.9563
-0.0854,0.138,0.9515
-0.0976,0.1453,0.9339
-0.0991,0.1502,0.9295
-0.1054,0.155,0.9207
-0.1049,0.1546,0.9217
-0.1054,0.1565,0.909
-0.1025,0.1599,0.908
-0.1005,0.1633,0.9041
-0.102,0.1614,0.9055
-0.0966,0.1624,0.9031
-0.0844,0.159,0.9016
-0.0839,0.1604,0.8987
-0.083,0.1594,0.9026
-0.0639,0.1526,0.8938
-0.0585,0.1477,0.8899
-0.0512,0.1497,0.8855
-0.04,0.1477,0.8841
-0.0356,0.1463,0.8797
-0.0273,0.1414,0.8753
-0.0263,0.1404,0.8777
-0.0214,0.138,0.8703
-0.0146,0.136,0.8654
-0.0136,0.1423,0.8669
-0.0131,0.1448,0.8576
-0.0136,0.1502,0.8586
-0.0102,0.1575,0.8537
-0.0097,0.1575,0.8542
-0.0175,0.1633,0.8542
-0.02,0.1687,0.8571
-0.0253,0.1712,0.8567
-0.0356,0.179,0.8562
-0.0488,0.1853,0.8571
-0.0497,0.1892,0.8591
-0.0551,0.1985,0.8635
-0.0659,0.1985,0.8674
-0.0693,0.1951,0.8689
-0.0786,0.1931,0.8679
-0.0893,0.1892,0.8875
-0.1895,0.1096,0.9671
-0.3312,0.1315,1.0282
-0.4167,0.2718,1.0194
-0.2379,0.326,0.9109
-0.2095,0.3236,0.8992
-0.208,0.2811,0.9124
-0.1934,0.2791,0.9275
-0.1651,0.2752,0.9212
-0.0878,0.2518,0.9041
-0.0292,0.2205,0.8977
0.0499,0.155,0.9051
0.0641,0.1375,0.9012
0.0797,0.1032,0.8889
0.0851,0.0954,0.8826
0.0924,0.0915,0.8777
0.0866,0.1008,0.8601
0.0739,0.1149,0.8552
0.0709,0.1218,0.8503
0.069,0.1311,0.8527
0.0607,0.1511,0.8488
0.047,0.1692,0.8484
0.0421,0.18,0.8444
0.0392,0.1892,0.8435
0.0338,0.198,0.842
0.026,0.2,0.8337
0.0211,0.1941,0.8371
0.0104,0.1912,0.8371
-0.0009,0.1863,0.8396
0.0016,0.1902,0.8381
-0.0019,0.1985,0.8488
-0.0034,0.2009,0.861
0.0001,0.2024,0.8679
-0.0019,0.2053,0.8733
-0.0053,0.2044,0.8899
-0.0068,0.2073,0.8977
-0.0126,0.2088,0.906
-0.02,0.2107,0.9085
-0.0297,0.22,0.928
-0.0444,0.2254,0.9353
-0.0488,0.2371,0.9417
-0.0532,0.2401,0.9446
-0.059,0.2474,0.9388
-0.0659,0.2567,0.9314
-0.0703,0.2601,0.9246
-0.0698,0.2645,0.9065
-0.0727,0.2616,0.8997
-0.0659,0.2596,0.8909
-0.062,0.2606,0.8875
-0.062,0.2586,0.8792
-0.0566,0.2596,0.8694
-0.0561,0.2625,0.862
-0.0561,0.264,0.8552
-0.0537,0.2655,0.8484
-0.06,0.2689,0.843
-0.0576,0.2743,0.8386
-0.0624,0.2699,0.8361
-0.061,0.2713,0.841
-0.06,0.2699,0.8449
-0.0517,0.2547,0.8444
-0.0336,0.2298,0.8059
-0.0268,0.2435,0.8191
-0.038,0.2625,0.907
-0.0493,0.2552,0.9012
-0.0537,0.2406,0.8997
-0.0566,0.2342,0.907
-0.0649,0.2381,0.9558
-0.0971,0.2645,0.9495
-0.1143,0.2796,0.9427
-0.1275,0.2894,0.9432
-0.1426,0.3031,0.9402
-0.147,0.3065,0.9461
-0.1524,0.3036,0.9446
-0.147,0.3016,0.9412
-0.126,0.2899,0.9407
-0.1104,0.2801,0.9417
-0.0751,0.2616,0.9456
-0.0546,0.2572,0.9309
-0.0419,0.2757,0.9158
-0.0361,0.2708,0.9046
-0.0258,0.2801,0.8846
-0.0244,0.283,0.8787
